NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
47;1;16;1:53.177;0;;38.326;0;37.591;0;37.260;3;122.1;33:51.994;14:39:40.817;0:38.326;0:37.591;0:37.260;186.2;;Am;;Toyota Gazoo Racing;GF;38.326;37.591;37.26;15.665;15.665;22.661;38.326;15.617;53.943;21.974;1:15.917;14.039;1:29.956;23.221;1:53.177
47;1;17;1:53.002;0;;38.036;0;37.248;0;37.718;0;122.3;35:44.996;14:41:33.819;0:38.036;0:37.248;0:37.718;189.1;;Am;;Toyota Gazoo Racing;GF;38.036;37.248;37.718;15.776;15.776;22.26;38.036;15.502;53.538;21.746;1:15.284;14.342;1:29.626;23.376;1:53.002
47;1;18;1:58.061;0;;37.993;0;37.350;0;42.718;0;117.0;37:43.057;14:43:31.880;0:37.993;0:37.350;0:42.718;189.1;;Am;;Toyota Gazoo Racing;GF;37.993;37.35;42.718;15.591;15.591;22.402;37.993;15.526;53.519;21.824;1:15.343;18.389;1:33.732;24.329;1:58.061
47;1;19;2:21.214;0;B;39.612;0;37.637;0;1:03.965;0;97.9;40:04.271;14:45:53.094;0:39.612;0:37.637;1:03.965;184.3;;Am;;Toyota Gazoo Racing;GF;39.612;37.637;63.965;15.950;15.950;23.662;39.612;15.647;55.259;21.99;1:17.249;14.508;1:31.757;49.457;2:21.214
47;1;20;2:06.007;0;;47.897;0;39.381;0;38.729;0;109.7;42:10.278;14:47:59.101;0:47.897;0:39.381;0:38.729;187.2;0:00:46.801;Am;;Toyota Gazoo Racing;GF;47.897;39.381;38.729;25.595;25.595;22.302;47.897;17.264;1:05.161;22.117;1:27.278;14.607;1:41.885;24.122;2:06.007
47;1;21;1:53.824;0;;38.389;0;37.139;0;38.296;0;121.4;44:04.102;14:49:52.925;0:38.389;0:37.139;0:38.296;185.2;;Am;;Toyota Gazoo Racing;GF;38.389;37.139;38.296;15.852;15.852;22.537;38.389;15.561;53.950;21.578;1:15.528;14.686;1:30.214;23.61;1:53.824
47;1;22;1:53.765;0;;38.112;0;37.723;0;37.930;0;121.5;45:57.867;14:51:46.690;0:38.112;0:37.723;0:37.930;186.2;;Am;;Toyota Gazoo Racing;GF;38.112;37.723;37.93;15.648;15.648;22.464;38.112;15.554;53.666;22.169;1:15.835;14.365;1:30.200;23.565;1:53.765
47;1;23;1:54.590;0;;39.016;0;37.548;0;38.026;0;120.6;47:52.457;14:53:41.280;0:39.016;0:37.548;0:38.026;186.2;;Am;;Toyota Gazoo Racing;FF;39.016;37.548;38.026;16.390;16.390;22.626;39.016;15.413;54.429;22.135;1:16.564;14.462;1:31.026;23.564;1:54.590
5;1;1;2:44.499;0;;1:03.218;0;50.489;0;50.792;0;84.0;2:44.499;14:08:33.322;1:03.218;0:50.489;0:50.792;153.2;;Am;;Toyota Gazoo Racing;GF;63.218;50.489;50.792;;;;1:03.218;23.654;1:26.872;26.835;1:53.707;21.293;2:15.000;29.499;2:44.499
5;1;2;2:35.188;0;B;43.087;0;40.103;0;1:11.998;0;89.0;5:19.687;14:11:08.510;0:43.087;0:40.103;1:11.998;179.1;;Am;;Toyota Gazoo Racing;GF;43.087;40.103;71.998;18.135;18.135;24.952;43.087;16.561;59.648;23.542;1:23.190;18.359;1:41.549;53.639;2:35.188
5;1;3;20:34.526;0;B;18:49.661;0;38.398;0;1:06.467;0;11.2;25:54.213;14:31:43.036;18:49.661;0:38.398;1:06.467;180.0;0:18:46.455;Am;;Toyota Gazoo Racing;GF;1129.661;38.398;66.467;18:25.977;18:25.977;23.684;18:49.661;16.3;19:05.961;22.098;19:28.059;14.701;19:42.760;51.766;20:34.526
5;1;4;2:07.451;0;;49.125;0;38.526;0;39.800;0;108.4;28:01.664;14:33:50.487;0:49.125;0:38.526;0:39.800;175.0;0:00:46.614;Am;;Toyota Gazoo Racing;GF;49.125;38.526;39.8;26.386;26.386;22.739;49.125;16.264;1:05.389;22.262;1:27.651;15.145;1:42.796;24.655;2:07.451
5;1;5;1:59.171;0;;41.589;0;39.154;0;38.428;0;115.9;30:00.835;14:35:49.658;0:41.589;0:39.154;0:38.428;182.1;;Am;;Toyota Gazoo Racing;GF;41.589;39.154;38.428;16.066;16.066;25.523;41.589;16.442;58.031;22.712;1:20.743;14.646;1:35.389;23.782;1:59.171
5;1;6;1:55.117;0;;38.867;0;37.878;0;38.372;0;120.0;31:55.952;14:37:44.775;0:38.867;0:37.878;0:38.372;182.1;;Am;;Toyota Gazoo Racing;GF;38.867;37.878;38.372;16.170;16.170;22.697;38.867;15.943;54.810;21.935;1:16.745;14.589;1:31.334;23.783;1:55.117
5;1;7;1:58.176;0;;41.760;0;38.182;0;38.234;0;116.9;33:54.128;14:39:42.951;0:41.760;0:38.182;0:38.234;184.3;;Am;;Toyota Gazoo Racing;GF;41.76;38.182;38.234;16.365;16.365;25.395;41.760;16.363;58.123;21.819;1:19.942;14.5;1:34.442;23.734;1:58.176
5;1;8;1:59.491;0;;38.891;0;41.259;0;39.341;0;115.6;35:53.619;14:41:42.442;0:38.891;0:41.259;0:39.341;182.1;;Am;;Toyota Gazoo Racing;GF;38.891;41.259;39.341;15.653;15.653;23.238;38.891;15.881;54.772;25.378;1:20.150;14.61;1:34.760;24.731;1:59.491
5;1;9;1:54.300;2;;38.524;2;37.551;0;38.225;2;120.9;37:47.919;14:43:36.742;0:38.524;0:37.551;0:38.225;183.1;;Am;;Toyota Gazoo Racing;GF;38.524;37.551;38.225;16.038;16.038;22.486;38.524;15.69;54.214;21.861;1:16.075;14.689;1:30.764;23.536;1:54.300
5;1;10;1:54.657;0;;38.659;0;37.706;0;38.292;0;120.5;39:42.576;14:45:31.399;0:38.659;0:37.706;0:38.292;183.1;;Am;;Toyota Gazoo Racing;GF;38.659;37.706;38.292;15.896;15.896;22.763;38.659;15.823;54.482;21.883;1:16.365;14.692;1:31.057;23.6;1:54.657
5;1;11;1:59.624;0;;40.184;0;37.932;0;41.508;0;115.5;41:42.200;14:47:31.023;0:40.184;0:37.932;0:41.508;184.3;;Am;;Toyota Gazoo Racing;GF;40.184;37.932;41.508;15.952;15.952;24.232;40.184;16.017;56.201;21.915;1:18.116;15.996;1:34.112;25.512;1:59.624
5;1;12;1:56.361;0;;39.703;0;37.637;0;39.021;0;118.7;43:38.561;14:49:27.384;0:39.703;0:37.637;0:39.021;183.1;;Am;;Toyota Gazoo Racing;GF;39.703;37.637;39.021;16.920;16.920;22.783;39.703;15.741;55.444;21.896;1:17.340;14.648;1:31.988;24.373;1:56.361
5;1;13;1:55.907;0;;39.626;0;37.974;0;38.307;0;119.2;45:34.468;14:51:23.291;0:39.626;0:37.974;0:38.307;185.2;;Am;;Toyota Gazoo Racing;GF;39.626;37.974;38.307;16.980;16.980;22.646;39.626;15.897;55.523;22.077;1:17.600;14.697;1:32.297;23.61;1:55.907
5;1;14;1:54.562;0;;38.741;0;37.502;2;38.319;0;120.6;47:29.030;14:53:17.853;0:38.741;0:37.502;0:38.319;185.2;;Am;;Toyota Gazoo Racing;FF;38.741;37.502;38.319;16.163;16.163;22.578;38.741;15.7;54.441;21.802;1:16.243;14.664;1:30.907;23.655;1:54.562
50;1;1;2:45.277;0;;1:09.271;0;48.499;0;47.507;0;83.6;2:45.277;14:08:34.100;1:09.271;0:48.499;0:47.507;150.0;;Am;;Toyota Gazoo Racing;GF;69.271;48.499;47.507;;;;1:09.271;20.802;1:30.073;27.697;1:57.770;21.022;2:18.792;26.485;2:45.277
50;1;2;2:01.016;0;;42.467;0;39.149;0;39.400;0;114.2;4:46.293;14:10:35.116;0:42.467;0:39.149;0:39.400;177.0;;Am;;Toyota Gazoo Racing;GF;42.467;39.149;39.4;18.101;18.101;24.366;42.467;16.249;58.716;22.9;1:21.616;15.3;1:36.916;24.1;2:01.016
50;1;3;1:55.580;0;;39.150;0;38.329;0;38.101;0;119.6;6:41.873;14:12:30.696;0:39.150;0:38.329;0:38.101;184.3;;Am;;Toyota Gazoo Racing;GF;39.15;38.329;38.101;15.890;15.890;23.26;39.150;16.079;55.229;22.25;1:17.479;14.542;1:32.021;23.559;1:55.580
50;1;4;1:54.047;0;;38.603;0;37.425;0;38.019;0;121.2;8:35.920;14:14:24.743;0:38.603;0:37.425;0:38.019;186.2;;Am;;Toyota Gazoo Racing;GF;38.603;37.425;38.019;15.994;15.994;22.609;38.603;15.67;54.273;21.755;1:16.028;14.388;1:30.416;23.631;1:54.047
50;1;5;2:02.589;0;;39.218;0;40.729;0;42.642;0;112.7;10:38.509;14:16:27.332;0:39.218;0:40.729;0:42.642;180.0;;Am;;Toyota Gazoo Racing;FCY;39.218;40.729;42.642;15.829;15.829;23.389;39.218;16.253;55.471;24.476;1:19.947;15.547;1:35.494;27.095;2:02.589
50;1;6;2:57.295;0;;1:06.032;0;1:00.076;0;51.187;0;77.9;13:35.804;14:19:24.627;1:06.032;1:00.076;0:51.187;157.2;;Am;;Toyota Gazoo Racing;FCY;66.032;60.076;51.187;25.370;25.370;40.662;1:06.032;30.192;1:36.224;29.884;2:06.108;17.471;2:23.579;33.716;2:57.295
50;1;7;2:46.170;0;;55.556;0;58.494;0;52.120;0;83.2;16:21.974;14:22:10.797;0:55.556;0:58.494;0:52.120;139.2;;Am;;Toyota Gazoo Racing;FCY;55.556;58.494;52.12;23.346;23.346;32.21;55.556;27.391;1:22.947;31.103;1:54.050;20.655;2:14.705;31.465;2:46.170
50;1;8;2:26.696;0;;47.100;0;49.254;0;50.342;0;94.2;18:48.670;14:24:37.493;0:47.100;0:49.254;0:50.342;154.1;;Am;;Toyota Gazoo Racing;GF;47.1;49.254;50.342;22.595;22.595;24.505;47.100;24.913;1:12.013;24.341;1:36.354;18.265;1:54.619;32.077;2:26.696
50;1;9;1:53.608;0;;38.152;0;37.573;0;37.883;0;121.6;20:42.278;14:26:31.101;0:38.152;0:37.573;0:37.883;188.2;;Am;;Toyota Gazoo Racing;GF;38.152;37.573;37.883;15.652;15.652;22.5;38.152;15.806;53.958;21.767;1:15.725;14.354;1:30.079;23.529;1:53.608
50;1;10;1:54.570;0;;38.495;0;37.902;0;38.173;0;120.6;22:36.848;14:28:25.671;0:38.495;0:37.902;0:38.173;182.1;;Am;;Toyota Gazoo Racing;GF;38.495;37.902;38.173;15.841;15.841;22.654;38.495;16.028;54.523;21.874;1:16.397;14.566;1:30.963;23.607;1:54.570
50;1;11;1:53.862;0;;38.362;0;37.519;0;37.981;0;121.4;24:30.710;14:30:19.533;0:38.362;0:37.519;0:37.981;186.2;;Am;;Toyota Gazoo Racing;GF;38.362;37.519;37.981;15.930;15.930;22.432;38.362;15.87;54.232;21.649;1:15.881;14.326;1:30.207;23.655;1:53.862
50;1;12;1:54.980;0;;38.167;0;38.094;0;38.719;0;120.2;26:25.690;14:32:14.513;0:38.167;0:38.094;0:38.719;179.1;;Am;;Toyota Gazoo Racing;GF;38.167;38.094;38.719;15.784;15.784;22.383;38.167;15.577;53.744;22.517;1:16.261;15.072;1:31.333;23.647;1:54.980
50;1;13;1:53.650;0;;38.236;0;37.520;0;37.894;0;121.6;28:19.340;14:34:08.163;0:38.236;0:37.520;0:37.894;185.2;;Am;;Toyota Gazoo Racing;GF;38.236;37.52;37.894;15.695;15.695;22.541;38.236;15.755;53.991;21.765;1:15.756;14.36;1:30.116;23.534;1:53.650
50;1;14;1:53.730;0;;38.322;0;37.584;0;37.824;0;121.5;30:13.070;14:36:01.893;0:38.322;0:37.584;0:37.824;186.2;;Am;;Toyota Gazoo Racing;GF;38.322;37.584;37.824;15.601;15.601;22.721;38.322;15.863;54.185;21.721;1:15.906;14.325;1:30.231;23.499;1:53.730
50;1;15;1:53.279;0;;38.004;0;37.342;0;37.933;0;122.0;32:06.349;14:37:55.172;0:38.004;0:37.342;0:37.933;185.2;;Am;;Toyota Gazoo Racing;GF;38.004;37.342;37.933;15.652;15.652;22.352;38.004;15.675;53.679;21.667;1:15.346;14.395;1:29.741;23.538;1:53.279
50;1;16;1:52.974;0;;37.940;0;37.347;0;37.687;2;122.3;33:59.323;14:39:48.146;0:37.940;0:37.347;0:37.687;186.2;;Am;;Toyota Gazoo Racing;GF;37.94;37.347;37.687;15.608;15.608;22.332;37.940;15.71;53.650;21.637;1:15.287;14.247;1:29.534;23.44;1:52.974
50;1;17;1:53.246;0;;38.067;0;37.245;2;37.934;0;122.0;35:52.569;14:41:41.392;0:38.067;0:37.245;0:37.934;185.2;;Am;;Toyota Gazoo Racing;GF;38.067;37.245;37.934;15.664;15.664;22.403;38.067;15.611;53.678;21.634;1:15.312;14.499;1:29.811;23.435;1:53.246
50;1;18;1:53.755;0;;37.737;2;37.532;0;38.486;0;121.5;37:46.324;14:43:35.147;0:37.737;0:37.532;0:38.486;185.2;;Am;;Toyota Gazoo Racing;GF;37.737;37.532;38.486;15.574;15.574;22.163;37.737;15.791;53.528;21.741;1:15.269;14.943;1:30.212;23.543;1:53.755
50;1;19;1:52.989;0;;37.856;0;37.351;0;37.782;0;122.3;39:39.313;14:45:28.136;0:37.856;0:37.351;0:37.782;188.2;;Am;;Toyota Gazoo Racing;GF;37.856;37.351;37.782;15.626;15.626;22.23;37.856;15.665;53.521;21.686;1:15.207;14.263;1:29.470;23.519;1:52.989
50;1;20;1:54.221;0;;38.456;0;37.697;0;38.068;0;121.0;41:33.534;14:47:22.357;0:38.456;0:37.697;0:38.068;184.3;;Am;;Toyota Gazoo Racing;GF;38.456;37.697;38.068;15.666;15.666;22.79;38.456;15.681;54.137;22.016;1:16.153;14.331;1:30.484;23.737;1:54.221
50;1;21;1:53.632;0;;38.040;0;37.475;0;38.117;0;121.6;43:27.166;14:49:15.989;0:38.040;0:37.475;0:38.117;185.2;;Am;;Toyota Gazoo Racing;GF;38.04;37.475;38.117;15.770;15.770;22.27;38.040;15.712;53.752;21.763;1:15.515;14.497;1:30.012;23.62;1:53.632
50;1;22;1:52.948;2;;37.941;0;37.281;0;37.726;0;122.3;45:20.114;14:51:08.937;0:37.941;0:37.281;0:37.726;186.2;;Am;;Toyota Gazoo Racing;GF;37.941;37.281;37.726;15.748;15.748;22.193;37.941;15.657;53.598;21.624;1:15.222;14.249;1:29.471;23.477;1:52.948
50;1;23;1:53.422;0;;38.051;0;37.441;0;37.930;0;121.8;47:13.536;14:53:02.359;0:38.051;0:37.441;0:37.930;185.2;;Am;;Toyota Gazoo Racing;FF;38.051;37.441;37.93;15.835;15.835;22.216;38.051;15.713;53.764;21.728;1:15.492;14.348;1:29.840;23.582;1:53.422
51;1;1;2:44.861;0;;1:08.835;0;48.324;0;47.702;0;83.8;2:44.861;14:08:33.684;1:08.835;0:48.324;0:47.702;151.0;;Am;;Toyota Gazoo Racing;GF;68.835;48.324;47.702;;;;1:08.835;20.461;1:29.296;27.863;1:57.159;19.842;2:17.001;27.86;2:44.861
51;1;2;2:03.464;0;;43.502;0;39.913;0;40.049;0;111.9;4:48.325;14:10:37.148;0:43.502;0:39.913;0:40.049;178.2;;Am;;Toyota Gazoo Racing;GF;43.502;39.913;40.049;18.773;18.773;24.729;43.502;16.282;59.784;23.631;1:23.415;16.469;1:39.884;23.58;2:03.464
51;1;3;1:55.435;0;;39.048;0;38.020;0;38.367;0;119.7;6:43.760;14:12:32.583;0:39.048;0:38.020;0:38.367;184.3;;Am;;Toyota Gazoo Racing;GF;39.048;38.02;38.367;16.171;16.171;22.877;39.048;15.835;54.883;22.185;1:17.068;14.755;1:31.823;23.612;1:55.435
51;1;4;1:56.029;0;;39.271;0;38.173;0;38.585;0;119.1;8:39.789;14:14:28.612;0:39.271;0:38.173;0:38.585;184.3;;Am;;Toyota Gazoo Racing;GF;39.271;38.173;38.585;16.398;16.398;22.873;39.271;15.956;55.227;22.217;1:17.444;14.732;1:32.176;23.853;1:56.029
51;1;5;2:03.632;0;;40.133;0;42.061;0;41.438;0;111.8;10:43.421;14:16:32.244;0:40.133;0:42.061;0:41.438;174.2;;Am;;Toyota Gazoo Racing;FCY;40.133;42.061;41.438;16.983;16.983;23.15;40.133;17.573;57.706;24.488;1:22.194;15.216;1:37.410;26.222;2:03.632
51;1;6;2:56.240;0;;1:04.850;0;1:00.886;0;50.504;0;78.4;13:39.661;14:19:28.484;1:04.850;1:00.886;0:50.504;146.1;;Am;;Toyota Gazoo Racing;FCY;64.85;60.886;50.504;24.856;24.856;39.994;1:04.850;31.446;1:36.296;29.44;2:05.736;16.748;2:22.484;33.756;2:56.240
51;1;7;2:46.636;0;;55.560;0;59.324;0;51.752;0;82.9;16:26.297;14:22:15.120;0:55.560;0:59.324;0:51.752;141.2;;Am;;Toyota Gazoo Racing;FCY;55.56;59.324;51.752;22.822;22.822;32.738;55.560;28.489;1:24.049;30.835;1:54.884;20.918;2:15.802;30.834;2:46.636
51;1;8;2:24.939;0;;46.866;0;50.481;0;47.592;0;95.3;18:51.236;14:24:40.059;0:46.866;0:50.481;0:47.592;163.1;;Am;;Toyota Gazoo Racing;GF;46.866;50.481;47.592;22.397;22.397;24.469;46.866;25.222;1:12.088;25.259;1:37.347;15.978;1:53.325;31.614;2:24.939
51;1;9;1:55.361;0;;39.080;0;38.179;0;38.102;0;119.8;20:46.597;14:26:35.420;0:39.080;0:38.179;0:38.102;183.1;;Am;;Toyota Gazoo Racing;GF;39.08;38.179;38.102;16.306;16.306;22.774;39.080;15.809;54.889;22.37;1:17.259;14.508;1:31.767;23.594;1:55.361
51;1;10;1:54.571;0;;38.548;0;37.791;0;38.232;0;120.6;22:41.168;14:28:29.991;0:38.548;0:37.791;0:38.232;184.3;;Am;;Toyota Gazoo Racing;GF;38.548;37.791;38.232;16.220;16.220;22.328;38.548;15.703;54.251;22.088;1:16.339;14.783;1:31.122;23.449;1:54.571
51;1;11;1:55.055;0;;38.812;0;38.391;0;37.852;0;120.1;24:36.223;14:30:25.046;0:38.812;0:38.391;0:37.852;185.2;;Am;;Toyota Gazoo Racing;GF;38.812;38.391;37.852;15.966;15.966;22.846;38.812;16.053;54.865;22.338;1:17.203;14.464;1:31.667;23.388;1:55.055
51;1;12;1:54.894;0;;38.868;0;37.966;0;38.060;0;120.3;26:31.117;14:32:19.940;0:38.868;0:37.966;0:38.060;184.3;;Am;;Toyota Gazoo Racing;GF;38.868;37.966;38.06;15.876;15.876;22.992;38.868;15.694;54.562;22.272;1:16.834;14.493;1:31.327;23.567;1:54.894
51;1;13;1:54.736;0;;38.682;0;38.042;0;38.012;0;120.4;28:25.853;14:34:14.676;0:38.682;0:38.042;0:38.012;185.2;;Am;;Toyota Gazoo Racing;GF;38.682;38.042;38.012;16.176;16.176;22.506;38.682;15.79;54.472;22.252;1:16.724;14.433;1:31.157;23.579;1:54.736
51;1;14;1:54.558;0;;38.836;0;37.908;0;37.814;0;120.6;30:20.411;14:36:09.234;0:38.836;0:37.908;0:37.814;187.2;;Am;;Toyota Gazoo Racing;GF;38.836;37.908;37.814;16.335;16.335;22.501;38.836;15.751;54.587;22.157;1:16.744;14.33;1:31.074;23.484;1:54.558
51;1;15;1:54.354;0;;38.447;0;37.758;0;38.149;0;120.8;32:14.765;14:38:03.588;0:38.447;0:37.758;0:38.149;185.2;;Am;;Toyota Gazoo Racing;GF;38.447;37.758;38.149;15.739;15.739;22.708;38.447;15.753;54.200;22.005;1:16.205;14.521;1:30.726;23.628;1:54.354
51;1;16;1:55.063;0;;38.549;0;38.287;0;38.227;0;120.1;34:09.828;14:39:58.651;0:38.549;0:38.287;0:38.227;186.2;;Am;;Toyota Gazoo Racing;GF;38.549;38.287;38.227;15.859;15.859;22.69;38.549;15.876;54.425;22.411;1:16.836;14.823;1:31.659;23.404;1:55.063
51;1;17;1:54.994;0;;38.409;0;37.999;0;38.586;0;120.2;36:04.822;14:41:53.645;0:38.409;0:37.999;0:38.586;187.2;;Am;;Toyota Gazoo Racing;GF;38.409;37.999;38.586;16.041;16.041;22.368;38.409;15.628;54.037;22.371;1:16.408;14.61;1:31.018;23.976;1:54.994
51;1;18;1:54.905;0;;38.454;0;37.959;0;38.492;0;120.3;37:59.727;14:43:48.550;0:38.454;0:37.959;0:38.492;187.2;;Am;;Toyota Gazoo Racing;GF;38.454;37.959;38.492;16.038;16.038;22.416;38.454;15.596;54.050;22.363;1:16.413;14.96;1:31.373;23.532;1:54.905
51;1;19;1:54.571;0;;38.543;0;38.102;0;37.926;0;120.6;39:54.298;14:45:43.121;0:38.543;0:38.102;0:37.926;185.2;;Am;;Toyota Gazoo Racing;GF;38.543;38.102;37.926;15.901;15.901;22.642;38.543;15.712;54.255;22.39;1:16.645;14.571;1:31.216;23.355;1:54.571
51;1;20;1:56.410;0;;38.986;0;38.370;0;39.054;0;118.7;41:50.708;14:47:39.531;0:38.986;0:38.370;0:39.054;187.2;;Am;;Toyota Gazoo Racing;GF;38.986;38.37;39.054;16.432;16.432;22.554;38.986;15.942;54.928;22.428;1:17.356;15.344;1:32.700;23.71;1:56.410
51;1;21;1:54.517;0;;38.901;0;37.906;0;37.710;2;120.7;43:45.225;14:49:34.048;0:38.901;0:37.906;0:37.710;185.2;;Am;;Toyota Gazoo Racing;GF;38.901;37.906;37.71;16.223;16.223;22.678;38.901;15.797;54.698;22.109;1:16.807;14.364;1:31.171;23.346;1:54.517
51;1;22;1:55.147;0;;38.050;2;37.965;0;39.132;0;120.0;45:40.372;14:51:29.195;0:38.050;0:37.965;0:39.132;187.2;;Am;;Toyota Gazoo Racing;GF;38.05;37.965;39.132;15.760;15.760;22.29;38.050;15.828;53.878;22.137;1:16.015;15.667;1:31.682;23.465;1:55.147
51;1;23;1:53.955;2;;38.530;0;37.714;2;37.711;0;121.3;47:34.327;14:53:23.150;0:38.530;0:37.714;0:37.711;185.2;;Am;;Toyota Gazoo Racing;FF;38.53;37.714;37.711;16.189;16.189;22.341;38.530;15.652;54.182;22.062;1:16.244;14.509;1:30.753;23.202;1:53.955
55;1;1;2:41.856;0;;49.845;0;52.326;0;59.685;0;85.4;2:41.856;14:08:30.679;0:49.845;0:52.326;0:59.685;148.1;;Am;;Toyota Gazoo Racing;GF;49.845;52.326;59.685;;;;49.845;21.929;1:11.774;30.397;1:42.171;21.869;2:04.040;37.816;2:41.856
55;1;2;1:54.393;0;;39.269;0;37.151;0;37.973;0;120.8;4:36.249;14:10:25.072;0:39.269;0:37.151;0:37.973;187.2;;Am;;Toyota Gazoo Racing;GF;39.269;37.151;37.973;16.819;16.819;22.45;39.269;15.518;54.787;21.633;1:16.420;14.409;1:30.829;23.564;1:54.393
55;1;3;1:52.996;0;;38.031;0;37.276;0;37.689;0;122.3;6:29.245;14:12:18.068;0:38.031;0:37.276;0:37.689;188.2;;Am;;Toyota Gazoo Racing;GF;38.031;37.276;37.689;15.710;15.710;22.321;38.031;15.529;53.560;21.747;1:15.307;14.315;1:29.622;23.374;1:52.996
55;1;4;1:52.509;0;;37.848;0;37.181;0;37.480;0;122.8;8:21.754;14:14:10.577;0:37.848;0:37.181;0:37.480;188.2;;Am;;Toyota Gazoo Racing;GF;37.848;37.181;37.48;15.647;15.647;22.201;37.848;15.516;53.364;21.665;1:15.029;14.195;1:29.224;23.285;1:52.509
55;1;5;2:05.530;0;;37.615;0;40.186;0;47.729;0;110.1;10:27.284;14:16:16.107;0:37.615;0:40.186;0:47.729;181.2;;Am;;Toyota Gazoo Racing;FCY;37.615;40.186;47.729;15.496;15.496;22.119;37.615;15.591;53.206;24.595;1:17.801;17.798;1:35.599;29.931;2:05.530
55;1;6;2:54.670;0;;1:03.775;0;58.006;0;52.889;0;79.1;13:21.954;14:19:10.777;1:03.775;0:58.006;0:52.889;128.1;;Am;;Toyota Gazoo Racing;FCY;63.775;58.006;52.889;23.398;23.398;40.377;1:03.775;27.382;1:31.157;30.624;2:01.781;20.312;2:22.093;32.577;2:54.670
55;1;7;2:47.229;0;;54.959;0;1:00.844;0;51.426;0;82.6;16:09.183;14:21:58.006;0:54.959;1:00.844;0:51.426;128.1;;Am;;Toyota Gazoo Racing;FCY;54.959;60.844;51.426;22.624;22.624;32.335;54.959;26.69;1:21.649;34.154;1:55.803;19.777;2:15.580;31.649;2:47.229
55;1;8;2:30.606;0;;49.107;0;49.089;0;52.410;0;91.7;18:39.789;14:24:28.612;0:49.107;0:49.089;0:52.410;135.0;;Am;;Toyota Gazoo Racing;GF;49.107;49.089;52.41;21.382;21.382;27.725;49.107;21.299;1:10.406;27.79;1:38.196;19.914;1:58.110;32.496;2:30.606
55;1;9;1:52.336;0;;37.661;0;37.168;0;37.507;0;123.0;20:32.125;14:26:20.948;0:37.661;0:37.168;0:37.507;188.2;;Am;;Toyota Gazoo Racing;GF;37.661;37.168;37.507;15.573;15.573;22.088;37.661;15.505;53.166;21.663;1:14.829;14.169;1:28.998;23.338;1:52.336
55;1;10;1:52.554;0;;37.775;0;37.321;0;37.458;0;122.8;22:24.679;14:28:13.502;0:37.775;0:37.321;0:37.458;187.2;;Am;;Toyota Gazoo Racing;GF;37.775;37.321;37.458;15.564;15.564;22.211;37.775;15.556;53.331;21.765;1:15.096;14.203;1:29.299;23.255;1:52.554
55;1;11;1:52.538;0;;37.788;0;37.238;0;37.512;0;122.8;24:17.217;14:30:06.040;0:37.788;0:37.238;0:37.512;188.2;;Am;;Toyota Gazoo Racing;GF;37.788;37.238;37.512;15.596;15.596;22.192;37.788;15.438;53.226;21.8;1:15.026;14.183;1:29.209;23.329;1:52.538
55;1;12;1:52.167;0;;37.557;0;37.202;0;37.408;0;123.2;26:09.384;14:31:58.207;0:37.557;0:37.202;0:37.408;188.2;;Am;;Toyota Gazoo Racing;GF;37.557;37.202;37.408;15.494;15.494;22.063;37.557;15.496;53.053;21.706;1:14.759;14.196;1:28.955;23.212;1:52.167
55;1;13;1:54.031;0;;37.716;0;38.550;0;37.765;0;121.2;28:03.415;14:33:52.238;0:37.716;0:38.550;0:37.765;183.1;;Am;;Toyota Gazoo Racing;GF;37.716;38.55;37.765;15.506;15.506;22.21;37.716;15.592;53.308;22.958;1:16.266;14.425;1:30.691;23.34;1:54.031
55;1;14;1:52.198;0;;37.619;0;36.969;2;37.610;0;123.2;29:55.613;14:35:44.436;0:37.619;0:36.969;0:37.610;190.1;;Am;;Toyota Gazoo Racing;GF;37.619;36.969;37.61;15.551;15.551;22.068;37.619;15.448;53.067;21.521;1:14.588;14.154;1:28.742;23.456;1:52.198
55;1;15;1:52.309;0;;37.712;0;37.076;0;37.521;0;123.0;31:47.922;14:37:36.745;0:37.712;0:37.076;0:37.521;189.1;;Am;;Toyota Gazoo Racing;GF;37.712;37.076;37.521;15.535;15.535;22.177;37.712;15.5;53.212;21.576;1:14.788;14.234;1:29.022;23.287;1:52.309
55;1;16;1:52.319;0;;37.640;0;37.021;0;37.658;0;123.0;33:40.241;14:39:29.064;0:37.640;0:37.021;0:37.658;188.2;;Am;;Toyota Gazoo Racing;GF;37.64;37.021;37.658;15.561;15.561;22.079;37.640;15.44;53.080;21.581;1:14.661;14.347;1:29.008;23.311;1:52.319
